Variant-ID	Gene-name	Family-ID	Lineage-ID	Class	Blacklisted
C2|~blaB3-490_1|blaB3-490_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1171896_len_293_MetaAn_9		C2|~blaB3-490_1|blaB3-490_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1171896_len_293_MetaAn_9	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-490_1|blaB3-490_4|LCP|CocheMiranda_2026|CocheMiranda_2026_16012101_len_293_MetaAn_9		C2|~blaB3-490_1|blaB3-490_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1171896_len_293_MetaAn_9	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-490_1|blaB3-490_7|LCP|CocheMiranda_2026|CocheMiranda_2026_7310559_len_293_MetaAn_9		C2|~blaB3-490_1|blaB3-490_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1171896_len_293_MetaAn_9	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-490_1|blaB3-490_3|LCP|CocheMiranda_2026|CocheMiranda_2026_18676742_len_293_MetaAn_9		C2|~blaB3-490_1|blaB3-490_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1171896_len_293_MetaAn_9	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-484_1|blaB3-484_3|LCP|CocheMiranda_2026|CocheMiranda_2026_21743956_len_306_MetaAn_8		C2|~blaB3-484_1|blaB3-484_1|LCP|CocheMiranda_2026|CocheMiranda_2026_12395730_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-484_1|blaB3-484_1|LCP|CocheMiranda_2026|CocheMiranda_2026_12395730_len_306_MetaAn_8		C2|~blaB3-484_1|blaB3-484_1|LCP|CocheMiranda_2026|CocheMiranda_2026_12395730_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-484_1|blaB3-484_2|LCP|CocheMiranda_2026|CocheMiranda_2026_1630423_len_306_MetaAn_8		C2|~blaB3-484_1|blaB3-484_1|LCP|CocheMiranda_2026|CocheMiranda_2026_12395730_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-202_1|blaB3-202_4|LCP|CocheMiranda_2026|CocheMiranda_2026_494566_len_309_MetaAn_58		C2|~blaB3-202_1|blaB3-202_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1292701_len_309_MetaAn_58	C2|blaCRD3-1|blaB3-34_1|ECV|CARD|WP_122630831.1	tetM	
C2|~blaB3-202_1|blaB3-202_9|LCP|CocheMiranda_2026|CocheMiranda_2026_4599438_len_305_MetaAn_58		C2|~blaB3-202_1|blaB3-202_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1292701_len_309_MetaAn_58	C2|blaCRD3-1|blaB3-34_1|ECV|CARD|WP_122630831.1	tetM	
C2|~blaB3-202_1|blaB3-202_2|LCP|CocheMiranda_2026|CocheMiranda_2026_4272506_len_309_MetaAn_58		C2|~blaB3-202_1|blaB3-202_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1292701_len_309_MetaAn_58	C2|blaCRD3-1|blaB3-34_1|ECV|CARD|WP_122630831.1	tetM	
C2|~blaB3-202_1|blaB3-202_5|LCP|CocheMiranda_2026|CocheMiranda_2026_2599738_len_309_MetaAn_58		C2|~blaB3-202_1|blaB3-202_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1292701_len_309_MetaAn_58	C2|blaCRD3-1|blaB3-34_1|ECV|CARD|WP_122630831.1	tetM	
C2|~blaB3-202_1|blaB3-202_3|LCP|CocheMiranda_2026|CocheMiranda_2026_5135830_len_309_MetaAn_58		C2|~blaB3-202_1|blaB3-202_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1292701_len_309_MetaAn_58	C2|blaCRD3-1|blaB3-34_1|ECV|CARD|WP_122630831.1	tetM	
C2|~blaB3-202_1|blaB3-202_6|LCP|CocheMiranda_2026|CocheMiranda_2026_2379406_len_309_MetaAn_58		C2|~blaB3-202_1|blaB3-202_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1292701_len_309_MetaAn_58	C2|blaCRD3-1|blaB3-34_1|ECV|CARD|WP_122630831.1	tetM	
C2|~blaB3-202_1|blaB3-202_8|LCP|CocheMiranda_2026|CocheMiranda_2026_2815439_len_305_MetaAn_58		C2|~blaB3-202_1|blaB3-202_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1292701_len_309_MetaAn_58	C2|blaCRD3-1|blaB3-34_1|ECV|CARD|WP_122630831.1	tetM	
C2|~blaB3-202_1|blaB3-202_7|LCP|CocheMiranda_2026|CocheMiranda_2026_699317_len_305_MetaAn_58		C2|~blaB3-202_1|blaB3-202_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1292701_len_309_MetaAn_58	C2|blaCRD3-1|blaB3-34_1|ECV|CARD|WP_122630831.1	tetM	
C2|~blaB3-202_1|blaB3-202_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1292701_len_309_MetaAn_58		C2|~blaB3-202_1|blaB3-202_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1292701_len_309_MetaAn_58	C2|blaCRD3-1|blaB3-34_1|ECV|CARD|WP_122630831.1	tetM	
C2|~blaB3-202_1|blaB3-202_10|LCP|CocheMiranda_2026|CocheMiranda_2026_85845_len_305_MetaAn_58		C2|~blaB3-202_1|blaB3-202_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1292701_len_309_MetaAn_58	C2|blaCRD3-1|blaB3-34_1|ECV|CARD|WP_122630831.1	tetM	
C2|~blaB3-268_1|blaB3-268_2|LCP|CocheMiranda_2026|CocheMiranda_2026_8729096_len_306_MetaAn_47		C2|~blaB3-268_1|blaB3-268_1|LCP|CocheMiranda_2026|CocheMiranda_2026_13123245_len_306_MetaAn_47	C2|~blaB3-268_1|blaB3-268_1|LCP|CocheMiranda_2026|CocheMiranda_2026_13123245_len_306_MetaAn_47	tetM	
C2|~blaB3-268_1|blaB3-268_1|LCP|CocheMiranda_2026|CocheMiranda_2026_13123245_len_306_MetaAn_47		C2|~blaB3-268_1|blaB3-268_1|LCP|CocheMiranda_2026|CocheMiranda_2026_13123245_len_306_MetaAn_47	C2|~blaB3-268_1|blaB3-268_1|LCP|CocheMiranda_2026|CocheMiranda_2026_13123245_len_306_MetaAn_47	tetM	
C2|~blaB3-268_1|blaB3-268_4|LCP|CocheMiranda_2026|CocheMiranda_2026_SPA_MetaAn_47_l295_st8657_e9541_se1_ID=2763_12		C2|~blaB3-268_1|blaB3-268_1|LCP|CocheMiranda_2026|CocheMiranda_2026_13123245_len_306_MetaAn_47	C2|~blaB3-268_1|blaB3-268_1|LCP|CocheMiranda_2026|CocheMiranda_2026_13123245_len_306_MetaAn_47	tetM	
C2|~blaB3-268_1|blaB3-268_3|LCP|CocheMiranda_2026|CocheMiranda_2026_357478_len_306_MetaAn_47		C2|~blaB3-268_1|blaB3-268_1|LCP|CocheMiranda_2026|CocheMiranda_2026_13123245_len_306_MetaAn_47	C2|~blaB3-268_1|blaB3-268_1|LCP|CocheMiranda_2026|CocheMiranda_2026_13123245_len_306_MetaAn_47	tetM	
C2|~blaB3-526_1|blaB3-526_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1390504_len_293_MetaAn_8		C2|~blaB3-526_1|blaB3-526_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1390504_len_293_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-198_1|blaB3-198_2|LCP|CocheMiranda_2026|CocheMiranda_2026_35611763_len_309_MetaAn_28		C2|~blaB3-198_1|blaB3-198_1|LCP|CocheMiranda_2026|CocheMiranda_2026_13972784_len_309_MetaAn_28	C2|~blaB3-197_1|blaB3-197_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10259042_len_309_MetaAn_47	tetM	
C2|~blaB3-198_1|blaB3-198_1|LCP|CocheMiranda_2026|CocheMiranda_2026_13972784_len_309_MetaAn_28		C2|~blaB3-198_1|blaB3-198_1|LCP|CocheMiranda_2026|CocheMiranda_2026_13972784_len_309_MetaAn_28	C2|~blaB3-197_1|blaB3-197_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10259042_len_309_MetaAn_47	tetM	
C2|~blaB3-483_1|blaB3-483_4|LCP|CocheMiranda_2026|CocheMiranda_2026_5619466_len_293_MetaAn_59		C2|~blaB3-483_1|blaB3-483_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1444002_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-483_1|blaB3-483_7|LCP|CocheMiranda_2026|CocheMiranda_2026_15284830_len_293_MetaAn_59		C2|~blaB3-483_1|blaB3-483_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1444002_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-483_1|blaB3-483_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1444002_len_293_MetaAn_59		C2|~blaB3-483_1|blaB3-483_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1444002_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-483_1|blaB3-483_10|LCP|CocheMiranda_2026|CocheMiranda_2026_2826160_len_293_MetaAn_59		C2|~blaB3-483_1|blaB3-483_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1444002_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-483_1|blaB3-483_2|LCP|CocheMiranda_2026|CocheMiranda_2026_9756054_len_293_MetaAn_59		C2|~blaB3-483_1|blaB3-483_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1444002_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-483_1|blaB3-483_9|LCP|CocheMiranda_2026|CocheMiranda_2026_36305_len_293_MetaAn_59		C2|~blaB3-483_1|blaB3-483_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1444002_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-483_1|blaB3-483_6|LCP|CocheMiranda_2026|CocheMiranda_2026_15516224_len_293_MetaAn_59		C2|~blaB3-483_1|blaB3-483_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1444002_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-483_1|blaB3-483_5|LCP|CocheMiranda_2026|CocheMiranda_2026_428002_len_293_MetaAn_59		C2|~blaB3-483_1|blaB3-483_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1444002_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-483_1|blaB3-483_8|LCP|CocheMiranda_2026|CocheMiranda_2026_1118198_len_293_MetaAn_59		C2|~blaB3-483_1|blaB3-483_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1444002_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-483_1|blaB3-483_3|LCP|CocheMiranda_2026|CocheMiranda_2026_8214262_len_293_MetaAn_59		C2|~blaB3-483_1|blaB3-483_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1444002_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_3|LCP|CocheMiranda_2026|CocheMiranda_2026_8146500_len_306_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_22|LCP|CocheMiranda_2026|CocheMiranda_2026_3552819_len_290_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_5|LCP|CocheMiranda_2026|CocheMiranda_2026_20585036_len_313_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_6|LCP|CocheMiranda_2026|CocheMiranda_2026_15206795_len_306_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_19|LCP|CocheMiranda_2026|CocheMiranda_2026_18247017_len_303_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_7|LCP|CocheMiranda_2026|CocheMiranda_2026_14198112_len_306_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-465_1|blaB3-465_1|LCP|CocheMiranda_2026|CocheMiranda_2026_2454062_len_295_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_17|LCP|CocheMiranda_2026|CocheMiranda_2026_2631602_len_310_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_18|LCP|CocheMiranda_2026|CocheMiranda_2026_20347671_len_310_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_11|LCP|CocheMiranda_2026|CocheMiranda_2026_19951806_len_293_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_8|LCP|CocheMiranda_2026|CocheMiranda_2026_11830344_len_306_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_2|LCP|CocheMiranda_2026|CocheMiranda_2026_9310479_len_306_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_20|LCP|CocheMiranda_2026|CocheMiranda_2026_94381_len_290_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_9|LCP|CocheMiranda_2026|CocheMiranda_2026_11444271_len_293_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_10|LCP|CocheMiranda_2026|CocheMiranda_2026_10520448_len_313_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-467_1|blaB3-467_1|LCP|CocheMiranda_2026|CocheMiranda_2026_1163288_len_295_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_12|LCP|CocheMiranda_2026|CocheMiranda_2026_19046879_len_293_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_15|LCP|CocheMiranda_2026|CocheMiranda_2026_5279633_len_303_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_21|LCP|CocheMiranda_2026|CocheMiranda_2026_7838524_len_290_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_14|LCP|CocheMiranda_2026|CocheMiranda_2026_9479821_len_310_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_16|LCP|CocheMiranda_2026|CocheMiranda_2026_3935730_len_310_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_13|LCP|CocheMiranda_2026|CocheMiranda_2026_1039954_len_292_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-466_1|blaB3-466_1|LCP|CocheMiranda_2026|CocheMiranda_2026_21109912_len_295_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_4|LCP|CocheMiranda_2026|CocheMiranda_2026_2219531_len_306_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-480_1|blaB3-480_23|LCP|CocheMiranda_2026|CocheMiranda_2026_18833377_len_290_MetaAn_8		C2|~blaB3-480_1|blaB3-480_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14474174_len_306_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-487_1|blaB3-487_5|LCP|CocheMiranda_2026|CocheMiranda_2026_14586208_len_293_MetaAn_59		C2|~blaB3-487_1|blaB3-487_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14485803_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-487_1|blaB3-487_2|LCP|CocheMiranda_2026|CocheMiranda_2026_8826368_len_293_MetaAn_59		C2|~blaB3-487_1|blaB3-487_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14485803_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-487_1|blaB3-487_4|LCP|CocheMiranda_2026|CocheMiranda_2026_14998654_len_293_MetaAn_59		C2|~blaB3-487_1|blaB3-487_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14485803_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-487_1|blaB3-487_7|LCP|CocheMiranda_2026|CocheMiranda_2026_12302503_len_293_MetaAn_59		C2|~blaB3-487_1|blaB3-487_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14485803_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-487_1|blaB3-487_8|LCP|CocheMiranda_2026|CocheMiranda_2026_1204746_len_293_MetaAn_59		C2|~blaB3-487_1|blaB3-487_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14485803_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-487_1|blaB3-487_3|LCP|CocheMiranda_2026|CocheMiranda_2026_16578501_len_293_MetaAn_59		C2|~blaB3-487_1|blaB3-487_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14485803_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-487_1|blaB3-487_6|LCP|CocheMiranda_2026|CocheMiranda_2026_12468806_len_293_MetaAn_59		C2|~blaB3-487_1|blaB3-487_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14485803_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-487_1|blaB3-487_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14485803_len_293_MetaAn_59		C2|~blaB3-487_1|blaB3-487_1|LCP|CocheMiranda_2026|CocheMiranda_2026_14485803_len_293_MetaAn_59	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-397_1|blaB3-397_1|LCP|CocheMiranda_2026|CocheMiranda_2026_16139277_len_332_MetaAn_2		C2|~blaB3-397_1|blaB3-397_1|LCP|CocheMiranda_2026|CocheMiranda_2026_16139277_len_332_MetaAn_2	C2|~blaB3-266_1|blaB3-266_1|LCP|CocheMiranda_2026|CocheMiranda_2026_397866_len_363_MetaAn_3	tetM	
C2|~blaB3-491_1|blaB3-491_1|LCP|CocheMiranda_2026|CocheMiranda_2026_16198264_len_293_MetaAn_8		C2|~blaB3-491_1|blaB3-491_1|LCP|CocheMiranda_2026|CocheMiranda_2026_16198264_len_293_MetaAn_8	C2|~blaB3-423_1|blaB3-423_1|LCP|CocheMiranda_2026|CocheMiranda_2026_10395901_len_313_MetaAn_8	tetM	
C2|~blaB3-398_1|blaB3-398_1|LCP|CocheMiranda_2026|CocheMiranda_2026_16556481_len_332_MetaAn_2		C2|~blaB3-398_1|blaB3-398_1|LCP|CocheMiranda_2026|CocheMiranda_2026_16556481_len_332_MetaAn_2	C2|~blaB3-266_1|blaB3-266_1|LCP|CocheMiranda_2026|CocheMiranda_2026_397866_len_363_MetaAn_3	tetM	
C2|~blaB3-398_1|blaB3-398_3|LCP|CocheMiranda_2026|CocheMiranda_2026_13959989_len_332_MetaAn_2		C2|~blaB3-398_1|blaB3-398_1|LCP|CocheMiranda_2026|CocheMiranda_2026_16556481_len_332_MetaAn_2	C2|~blaB3-266_1|blaB3-266_1|LCP|CocheMiranda_2026|CocheMiranda_2026_397866_len_363_MetaAn_3	tetM	
